query_id,reference_id
Q02113,
Q02114,
Q02115,
Q02116,
Q02117,
Q02118,
Q02119,
Q02120,R772161
Q02121,R928001
Q02122,
Q02123,
Q02124,
Q02125,
Q02126,R780437
Q02127,
Q02128,
Q02129,
Q02130,
Q02131,
Q02132,R609760
Q02133,
Q02134,
Q02135,
Q02136,
Q02137,
Q02138,
Q02139,
Q02140,
Q02141,
Q02142,
Q02143,R474160
Q02144,R754408
Q02145,
Q02146,R414780
Q02147,
Q02148,
Q02149,
Q02150,
Q02151,R887456
Q02152,R234027
Q02153,
Q02154,
Q02155,
Q02156,
Q02157,
Q02158,
Q02159,R111106
Q02160,R028223
Q02161,
Q02162,
Q02163,
Q02164,
Q02165,
Q02166,
Q02167,
Q02168,
Q02169,
Q02170,
Q02171,
Q02172,
Q02173,
Q02174,
Q02175,
Q02176,
Q02177,
Q02178,
Q02179,
Q02180,
Q02181,
Q02182,
Q02183,
Q02184,R523537
Q02185,
Q02186,
Q02187,
Q02188,
Q02189,
Q02190,
Q02191,
Q02192,
Q02193,
Q02194,R969349
Q02195,
Q02196,R280076
Q02197,
Q02198,
Q02199,
Q02200,
Q02201,
Q02202,
Q02203,
Q02204,
Q02205,
Q02206,R284877
Q02207,
Q02208,
Q02209,
Q02210,
Q02211,
Q02212,
Q02213,
Q02214,
Q02215,
Q02216,
Q02217,
Q02218,R151976
Q02219,
Q02220,
Q02221,
Q02222,
Q02223,
Q02224,
Q02225,R442799
Q02226,R589449
Q02227,
Q02228,R335021
Q02229,
Q02230,
Q02231,
Q02232,
Q02233,
Q02234,
Q02235,
Q02236,
Q02237,
Q02238,
Q02239,
Q02240,R121094
Q02241,
Q02242,
Q02243,
Q02244,
Q02245,
Q02246,R175866
Q02247,
Q02248,
Q02249,
Q02250,R134433
Q02251,
Q02252,R224772
Q02253,
Q02254,
Q02255,
Q02256,
Q02257,R560647
Q02258,
Q02259,
Q02260,
Q02261,R581172
Q02262,
Q02263,R726752
Q02264,R611638
Q02265,
Q02266,
Q02267,
Q02268,R800403
Q02269,
Q02270,
Q02271,
Q02272,R670911
Q02273,
Q02274,
Q02275,R030372
Q02276,R586407
Q02277,
Q02278,
Q02279,
Q02280,
Q02281,R658843
Q02282,R397436
Q02283,R279090
Q02284,R534497
Q02285,
Q02286,R496736
Q02287,
Q02288,
Q02289,
Q02290,
Q02291,
Q02292,
Q02293,
Q02294,
Q02295,
Q02296,
Q02297,
Q02298,
Q02299,
Q02300,
Q02301,
Q02302,R365095
Q02303,
Q02304,
Q02305,
Q02306,
Q02307,
Q02308,
Q02309,
Q02310,
Q02311,
Q02312,
Q02313,
Q02314,
Q02315,R360534
Q02316,
Q02317,
Q02318,
Q02319,
Q02320,
Q02321,
Q02322,
Q02323,
Q02324,
Q02325,
Q02326,
Q02327,
Q02328,
Q02329,
Q02330,
Q02331,
Q02332,
Q02333,
Q02334,
Q02335,
Q02336,
Q02337,
Q02338,
Q02339,
Q02340,
Q02341,
Q02342,
Q02343,
Q02344,
Q02345,R086095
Q02346,
Q02347,
Q02348,
Q02349,
Q02350,
Q02351,R690079
Q02352,
Q02353,
Q02354,
Q02355,
Q02356,R557435
Q02357,
Q02358,
Q02359,
Q02360,
Q02361,
Q02362,
Q02363,
Q02364,R242384
Q02365,R217498
Q02366,
Q02367,
Q02368,
Q02369,
Q02370,
Q02371,
Q02372,
Q02373,R192430
Q02374,
Q02375,R585648
Q02376,
Q02377,
Q02378,
Q02379,
Q02380,
Q02381,
Q02382,
Q02383,
Q02384,R379168
Q02385,
Q02386,R100167
Q02387,
Q02388,
Q02389,
Q02390,R223157
Q02391,
Q02392,
Q02393,
Q02394,
Q02395,
Q02396,
Q02397,R477514
Q02398,R810530
Q02399,
Q02400,
Q02401,
Q02402,
Q02403,
Q02404,
Q02405,
Q02406,
Q02407,R526612
Q02408,
Q02409,
Q02410,
Q02411,
Q02412,
Q02413,
Q02414,
Q02415,
Q02416,
Q02417,
Q02418,
Q02419,R438408
Q02420,
Q02421,
Q02422,
Q02423,R712265
Q02424,
Q02425,
Q02426,
Q02427,
Q02428,
Q02429,
Q02430,
Q02431,R372918
Q02432,
Q02433,
Q02434,
Q02435,
Q02436,
Q02437,
Q02438,
Q02439,
Q02440,R301522
Q02441,
Q02442,
Q02443,
Q02444,
Q02445,
Q02446,
Q02447,R107497
Q02448,
Q02449,
Q02450,
Q02451,R830414
Q02452,R227368
Q02453,
Q02454,
Q02455,R658556
Q02456,
Q02457,
Q02458,
Q02459,
Q02460,R222182
Q02461,
Q02462,
Q02463,
Q02464,
Q02465,
Q02466,
Q02467,
Q02468,
Q02469,R490602
Q02470,R989992
Q02471,R327811
Q02472,R447299
Q02473,
Q02474,
Q02475,
Q02476,
Q02477,
Q02478,R383768
Q02479,
Q02480,
Q02481,
Q02482,R833061
Q02483,
Q02484,
Q02485,
Q02486,
Q02487,
Q02488,
Q02489,
Q02490,
Q02491,
Q02492,
Q02493,R892292
Q02494,
Q02495,
Q02496,
Q02497,
Q02498,
Q02499,
Q02500,R333888
Q02501,
Q02502,
Q02503,
Q02504,R450888
Q02505,R720321
Q02506,
Q02507,R098371
Q02508,
Q02509,R669031
Q02510,
Q02511,
Q02512,
Q02513,R986078
Q02514,
Q02515,R796338
Q02516,
Q02517,
Q02518,
Q02519,
Q02520,
Q02521,R558720
Q02522,
Q02523,
Q02524,
Q02525,
Q02526,
Q02527,
Q02528,
Q02529,
Q02530,R574560
Q02531,
Q02532,
Q02533,R109928
Q02534,
Q02535,R559042
Q02536,
Q02537,
Q02538,R286222
Q02539,
Q02540,
Q02541,R992234
Q02542,
Q02543,R269494
Q02544,R514455
Q02545,
Q02546,
Q02547,
Q02548,
Q02549,R452934
Q02550,R281895
Q02551,R953377
Q02552,
Q02553,
Q02554,
Q02555,
Q02556,
Q02557,
Q02558,
Q02559,
Q02560,
Q02561,
Q02562,
Q02563,
Q02564,R599204
Q02565,
Q02566,
Q02567,
Q02568,
Q02569,R779248
Q02570,
Q02571,
Q02572,R615010
Q02573,R075575
Q02574,
Q02575,
Q02576,R731618
Q02577,R895959
Q02578,
Q02579,
Q02580,
Q02581,
Q02582,
Q02583,R073429
Q02584,R248499
Q02585,
Q02586,R645939
Q02587,
Q02588,
Q02589,
Q02590,R999289
Q02591,
Q02592,
Q02593,
Q02594,
Q02595,
Q02596,
Q02597,
Q02598,R471346
Q02599,
Q02600,
Q02601,
Q02602,
Q02603,
Q02604,
Q02605,
Q02606,
Q02607,
Q02608,
Q02609,
Q02610,
Q02611,
Q02612,R996194
Q02613,R943963
Q02614,
Q02615,
Q02616,
Q02617,
Q02618,
Q02619,R909005
Q02620,
Q02621,R130354
Q02622,
Q02623,
Q02624,R201401
Q02625,
Q02626,
Q02627,
Q02628,
Q02629,
Q02630,
Q02631,
Q02632,
Q02633,
Q02634,
Q02635,
Q02636,
Q02637,
Q02638,
Q02639,
Q02640,
Q02641,
Q02642,R859148
Q02643,
Q02644,
Q02645,
Q02646,
Q02647,
Q02648,
Q02649,R185871
Q02650,
Q02651,R029794
Q02652,
Q02653,
Q02654,
Q02655,
Q02656,
Q02657,
Q02658,R534126
Q02659,
Q02660,
Q02661,
Q02662,
Q02663,
Q02664,R903201
Q02665,
Q02666,
Q02667,
Q02668,
Q02669,
Q02670,
Q02671,
Q02672,R040813
Q02673,
Q02674,
Q02675,R227622
Q02676,
Q02677,
Q02678,
Q02679,R971221
Q02680,R227138
Q02681,
Q02682,
Q02683,
Q02684,
Q02685,
Q02686,
Q02687,
Q02688,
Q02689,
Q02690,R863729
Q02691,
Q02692,
Q02693,
Q02694,
Q02695,
Q02696,
Q02697,
Q02698,
Q02699,
Q02700,
Q02701,
Q02702,
Q02703,
Q02704,
Q02705,
Q02706,R708369
Q02707,R689578
Q02708,
Q02709,
Q02710,R930951
Q02711,
Q02712,R618876
Q02713,
Q02714,
Q02715,
Q02716,
Q02717,
Q02718,
Q02719,
Q02720,
Q02721,
Q02722,
Q02723,
Q02724,R613651
Q02725,R896264
Q02726,
Q02727,
Q02728,R701759
Q02729,R480517
Q02730,
Q02731,
Q02732,
Q02733,
Q02734,
Q02735,R448596
Q02736,R729991
Q02737,
Q02738,
Q02739,
Q02740,R936519
Q02741,R245762
Q02742,
Q02743,
Q02744,
Q02745,
Q02746,
Q02747,
Q02748,
Q02749,R393426
Q02750,
Q02751,
Q02752,
Q02753,
Q02754,
Q02755,
Q02756,
Q02757,R421602
Q02758,
Q02759,
Q02760,
Q02761,
Q02762,
Q02763,
Q02764,
Q02765,
Q02766,
Q02767,
Q02768,R736073
Q02769,
Q02770,
Q02771,
Q02772,
Q02773,
Q02774,
Q02775,
Q02776,
Q02777,R335116
Q02778,
Q02779,
Q02780,
Q02781,
Q02782,
Q02783,
Q02784,
Q02785,R562875
Q02786,
Q02787,
Q02788,
Q02789,
Q02790,
Q02791,
Q02792,
Q02793,
Q02794,
Q02795,
Q02796,R257653
Q02797,
Q02798,R109332
Q02799,R907542
Q02800,
Q02801,
Q02802,
Q02803,
Q02804,
Q02805,
Q02806,
Q02807,
Q02808,
Q02809,
Q02810,
Q02811,
Q02812,
Q02813,
Q02814,
Q02815,R501567
Q02816,
Q02817,
Q02818,
Q02819,R681222
Q02820,
Q02821,
Q02822,
Q02823,
Q02824,
Q02825,
Q02826,
Q02827,
Q02828,
Q02829,
Q02830,
Q02831,
Q02832,
Q02833,
Q02834,
Q02835,
Q02836,
Q02837,
Q02838,
Q02839,
Q02840,R015696
Q02841,
Q02842,
Q02843,
Q02844,
Q02845,
Q02846,
Q02847,
Q02848,
Q02849,
Q02850,
Q02851,
Q02852,
Q02853,
Q02854,
Q02855,
Q02856,
Q02857,
Q02858,
Q02859,
Q02860,
Q02861,
Q02862,
Q02863,
Q02864,
Q02865,
Q02866,
Q02867,R238532
Q02868,
Q02869,
Q02870,
Q02871,
Q02872,
Q02873,
Q02874,
Q02875,
Q02876,
Q02877,
Q02878,
Q02879,
Q02880,
Q02881,R910793
Q02882,
Q02883,
Q02884,
Q02885,
Q02886,
Q02887,
Q02888,
Q02889,
Q02890,R771610
Q02891,
Q02892,
Q02893,
Q02894,
Q02895,R540159
Q02896,
Q02897,R375280
Q02898,
Q02899,
Q02900,
Q02901,R514604
Q02902,R156523
Q02903,
Q02904,R609880
Q02905,
Q02906,
Q02907,
Q02908,
Q02909,
Q02910,
Q02911,
Q02912,R889466
Q02913,R168400
Q02914,R516575
Q02915,
Q02916,R388022
Q02917,R267999
Q02918,
Q02919,
Q02920,
Q02921,
Q02922,
Q02923,
Q02924,
Q02925,
Q02926,
Q02927,
Q02928,
Q02929,
Q02930,
Q02931,
Q02932,
Q02933,
Q02934,
Q02935,
Q02936,
Q02937,
Q02938,
Q02939,R934293
Q02940,
Q02941,
Q02942,
Q02943,
Q02944,
Q02945,R005713
Q02946,
Q02947,R566815
Q02948,
Q02949,
Q02950,
Q02951,
Q02952,
Q02953,
Q02954,
Q02955,
Q02956,
Q02957,
Q02958,
Q02959,
Q02960,
Q02961,
Q02962,
Q02963,R315109
Q02964,
Q02965,
Q02966,
Q02967,
Q02968,R239703
Q02969,R616370
Q02970,
Q02971,R380639
Q02972,
Q02973,
Q02974,R987219
Q02975,
Q02976,
Q02977,
Q02978,
Q02979,
Q02980,
Q02981,R248361
Q02982,
Q02983,
Q02984,
Q02985,
Q02986,
Q02987,R754224
Q02988,
Q02989,
Q02990,R160833
Q02991,
Q02992,
Q02993,R099854
Q02994,
Q02995,
Q02996,
Q02997,
Q02998,
Q02999,R255622
Q03000,
Q03001,
Q03002,
Q03003,
Q03004,
Q03005,
Q03006,
Q03007,
Q03008,
Q03009,
Q03010,R838043
Q03011,
Q03012,
Q03013,R596087
Q03014,
Q03015,
Q03016,
Q03017,
Q03018,
Q03019,
Q03020,R983233
Q03021,
Q03022,
Q03023,
Q03024,
Q03025,
Q03026,
Q03027,
Q03028,
Q03029,
Q03030,
Q03031,
Q03032,
Q03033,
Q03034,R163636
Q03035,
Q03036,
Q03037,
Q03038,R543964
Q03039,R542115
Q03040,
Q03041,
Q03042,
Q03043,
Q03044,
Q03045,
Q03046,R958897
Q03047,
Q03048,R193660
Q03049,
Q03050,R818138
Q03051,
Q03052,R935479
Q03053,R046712
Q03054,R364011
Q03055,
Q03056,
Q03057,
Q03058,
Q03059,
Q03060,
Q03061,R339051
Q03062,
Q03063,
Q03064,R232093
Q03065,
Q03066,
Q03067,
Q03068,R692020
Q03069,
Q03070,
Q03071,
Q03072,
Q03073,R355259
Q03074,
Q03075,
Q03076,
Q03077,
Q03078,
Q03079,
Q03080,
Q03081,
Q03082,
Q03083,
Q03084,
Q03085,R517394
Q03086,
Q03087,
Q03088,
Q03089,
Q03090,R334559
Q03091,
Q03092,
Q03093,
Q03094,
Q03095,R639100
Q03096,
Q03097,
Q03098,
Q03099,
Q03100,
Q03101,
Q03102,
Q03103,
Q03104,
Q03105,
Q03106,
Q03107,
Q03108,
Q03109,
Q03110,
Q03111,
Q03112,
Q03113,R761066
Q03114,
Q03115,R382845
Q03116,
Q03117,
Q03118,
Q03119,
Q03120,
Q03121,
Q03122,
Q03123,
Q03124,
Q03125,R340576
Q03126,
Q03127,
Q03128,
Q03129,
Q03130,
Q03131,R135711
Q03132,
Q03133,
Q03134,
Q03135,
Q03136,
Q03137,
Q03138,
Q03139,
Q03140,
Q03141,
Q03142,
Q03143,
Q03144,
Q03145,R652131
Q03146,R873841
Q03147,
Q03148,
Q03149,
Q03150,
Q03151,
Q03152,R559000
Q03153,
Q03154,
Q03155,
Q03156,
Q03157,
Q03158,R040535
Q03159,R972464
Q03160,R537340
Q03161,R780081
Q03162,
Q03163,
Q03164,
Q03165,
Q03166,
Q03167,
Q03168,
Q03169,
Q03170,R360877
Q03171,
Q03172,
Q03173,
Q03174,
Q03175,
Q03176,R848906
Q03177,
Q03178,
Q03179,
Q03180,
Q03181,
Q03182,R182811
Q03183,
Q03184,
Q03185,
Q03186,
Q03187,
Q03188,
Q03189,
Q03190,
Q03191,
Q03192,
Q03193,R623694
Q03194,
Q03195,R968925
Q03196,
Q03197,
Q03198,
Q03199,
Q03200,R738000
Q03201,
Q03202,
Q03203,
Q03204,R227605
Q03205,R109426
Q03206,
Q03207,
Q03208,
Q03209,R190590
Q03210,
Q03211,R348850
Q03212,
Q03213,
Q03214,R064669
Q03215,R199983
Q03216,
Q03217,R407074
Q03218,R033871
Q03219,
Q03220,
Q03221,R618214
Q03222,
Q03223,
Q03224,
Q03225,R089069
Q03226,
Q03227,
Q03228,
Q03229,
Q03230,R908734
Q03231,
Q03232,
Q03233,R023861
Q03234,
Q03235,R671675
Q03236,
Q03237,R231988
Q03238,
Q03239,
Q03240,
Q03241,R954600
Q03242,
Q03243,
Q03244,
Q03245,R976140
Q03246,
Q03247,R201370
Q03248,
Q03249,
Q03250,R152124
Q03251,
Q03252,
Q03253,
Q03254,
Q03255,
Q03256,
Q03257,
Q03258,
Q03259,
Q03260,
Q03261,
Q03262,R380093
Q03263,
Q03264,
Q03265,
Q03266,
Q03267,R583174
Q03268,
Q03269,
Q03270,
Q03271,
Q03272,
Q03273,R021774
Q03274,
Q03275,
Q03276,
Q03277,
Q03278,
Q03279,
Q03280,R386049
Q03281,R807972
Q03282,
Q03283,
Q03284,R666467
Q03285,R025235
Q03286,
Q03287,
Q03288,R432420
Q03289,
Q03290,
Q03291,
Q03292,
Q03293,
Q03294,R201591
Q03295,R266456
Q03296,
Q03297,
Q03298,
Q03299,R473709
Q03300,
Q03301,
Q03302,
Q03303,
Q03304,
Q03305,R605872
Q03306,R204717
Q03307,
Q03308,
Q03309,
Q03310,
Q03311,
Q03312,
Q03313,R632150
Q03314,
Q03315,R591872
Q03316,R267633
Q03317,
Q03318,
Q03319,
Q03320,
Q03321,R531967
Q03322,R664714
Q03323,
Q03324,
Q03325,R343006
Q03326,R413213
Q03327,
Q03328,
Q03329,
Q03330,
Q03331,
Q03332,
Q03333,
Q03334,
Q03335,
Q03336,R062648
Q03337,
Q03338,
Q03339,R794695
Q03340,
Q03341,
Q03342,
Q03343,
Q03344,
Q03345,
Q03346,
Q03347,
Q03348,R543849
Q03349,R868677
Q03350,
Q03351,
Q03352,
Q03353,
Q03354,
Q03355,R428516
Q03356,
Q03357,R662395
Q03358,
Q03359,
Q03360,R648933
Q03361,
Q03362,R922660
Q03363,R750719
Q03364,R038109
Q03365,
Q03366,
Q03367,
Q03368,
Q03369,
Q03370,R903791
Q03371,
Q03372,
Q03373,
Q03374,
Q03375,
Q03376,
Q03377,
Q03378,R194651
Q03379,
Q03380,
Q03381,
Q03382,
Q03383,
Q03384,
Q03385,
Q03386,
Q03387,
Q03388,
Q03389,
Q03390,
Q03391,
Q03392,
Q03393,R171897
Q03394,
Q03395,
Q03396,
Q03397,
Q03398,R802895
Q03399,R519909
Q03400,
Q03401,R849705
Q03402,
Q03403,
Q03404,
Q03405,
Q03406,
Q03407,R484513
Q03408,R122664
Q03409,
Q03410,
Q03411,R926691
Q03412,
Q03413,R063939
Q03414,
Q03415,
Q03416,
Q03417,
Q03418,
Q03419,
Q03420,R441263
Q03421,
Q03422,
Q03423,
Q03424,R175477
Q03425,
Q03426,
Q03427,
Q03428,
Q03429,
Q03430,
Q03431,R094089
Q03432,
Q03433,
Q03434,
Q03435,R114371
Q03436,
Q03437,
Q03438,
Q03439,
Q03440,R019268
Q03441,
Q03442,
Q03443,
Q03444,
Q03445,
Q03446,R184449
Q03447,
Q03448,
Q03449,
Q03450,
Q03451,R832166
Q03452,
Q03453,R514625
Q03454,
Q03455,
Q03456,R373350
Q03457,
Q03458,
Q03459,
Q03460,R885756
Q03461,
Q03462,
Q03463,
Q03464,R746906
Q03465,
Q03466,
Q03467,
Q03468,R442720
Q03469,
Q03470,
Q03471,
Q03472,R061904
Q03473,
Q03474,
Q03475,
Q03476,
Q03477,
Q03478,
Q03479,
Q03480,R622842
Q03481,
Q03482,
Q03483,
Q03484,
Q03485,
Q03486,
Q03487,
Q03488,
Q03489,
Q03490,
Q03491,
Q03492,
Q03493,
Q03494,R918329
Q03495,
Q03496,
Q03497,
Q03498,
Q03499,
Q03500,
Q03501,R822919
Q03502,
Q03503,
Q03504,
Q03505,
Q03506,R884513
Q03507,
Q03508,
Q03509,
Q03510,
Q03511,R829271
Q03512,
Q03513,
Q03514,
Q03515,
Q03516,
Q03517,
Q03518,
Q03519,
Q03520,R881253
Q03521,
Q03522,
Q03523,
Q03524,
Q03525,R327157
Q03526,
Q03527,
Q03528,
Q03529,
Q03530,
Q03531,
Q03532,
Q03533,R965029
Q03534,
Q03535,
Q03536,
Q03537,
Q03538,
Q03539,
Q03540,
Q03541,
Q03542,R853932
Q03543,
Q03544,
Q03545,
Q03546,R362035
Q03547,
Q03548,
Q03549,
Q03550,
Q03551,
Q03552,
Q03553,
Q03554,
Q03555,R229595
Q03556,R053726
Q03557,
Q03558,
Q03559,
Q03560,
Q03561,
Q03562,
Q03563,
Q03564,R755396
Q03565,
Q03566,
Q03567,
Q03568,
Q03569,
Q03570,
Q03571,
Q03572,R048860
Q03573,
Q03574,
Q03575,
Q03576,
Q03577,
Q03578,
Q03579,
Q03580,
Q03581,R884921
Q03582,
Q03583,R756349
Q03584,R528675
Q03585,
Q03586,
Q03587,R587722
Q03588,R908970
Q03589,
Q03590,
Q03591,
Q03592,
Q03593,
Q03594,
Q03595,
Q03596,
Q03597,
Q03598,
Q03599,R508557
Q03600,
Q03601,
Q03602,R872365
Q03603,
Q03604,
Q03605,R763292
Q03606,
Q03607,
Q03608,
Q03609,R937263
Q03610,
Q03611,R615146
Q03612,
Q03613,
Q03614,
Q03615,
Q03616,
Q03617,
Q03618,
Q03619,
Q03620,
Q03621,
Q03622,
Q03623,
Q03624,
Q03625,
Q03626,
Q03627,
Q03628,
Q03629,
Q03630,
Q03631,
Q03632,
Q03633,
Q03634,
Q03635,R504242
Q03636,
Q03637,R477958
Q03638,
Q03639,
Q03640,
Q03641,
Q03642,
Q03643,R048959
Q03644,
Q03645,
Q03646,
Q03647,
Q03648,
Q03649,
Q03650,R224822
Q03651,
Q03652,
Q03653,
Q03654,
Q03655,R936216
Q03656,R675428
Q03657,R146197
Q03658,R119873
Q03659,
Q03660,R699675
Q03661,
Q03662,
Q03663,
Q03664,
Q03665,
Q03666,
Q03667,
Q03668,
Q03669,
Q03670,
Q03671,R252433
Q03672,
Q03673,
Q03674,
Q03675,
Q03676,
Q03677,
Q03678,
Q03679,
Q03680,
Q03681,
Q03682,
Q03683,R702400
Q03684,
Q03685,R217978
Q03686,
Q03687,R931837
Q03688,
Q03689,
Q03690,
Q03691,
Q03692,
Q03693,
Q03694,
Q03695,R999773
Q03696,
Q03697,
Q03698,
Q03699,
Q03700,
Q03701,
Q03702,
Q03703,
Q03704,
Q03705,
Q03706,
Q03707,
Q03708,
Q03709,
Q03710,
Q03711,
Q03712,
Q03713,
Q03714,
Q03715,R798272
Q03716,
Q03717,
Q03718,
Q03719,
Q03720,
Q03721,R753315
Q03722,
Q03723,
Q03724,
Q03725,
Q03726,
Q03727,
Q03728,
Q03729,R757168
Q03730,
Q03731,
Q03732,
Q03733,
Q03734,
Q03735,
Q03736,
Q03737,R080921
Q03738,
Q03739,
Q03740,
Q03741,R718580
Q03742,
Q03743,
Q03744,
Q03745,
Q03746,
Q03747,
Q03748,
Q03749,
Q03750,
Q03751,
Q03752,
Q03753,R258583
Q03754,
Q03755,
Q03756,
Q03757,
Q03758,
Q03759,
Q03760,
Q03761,R784979
Q03762,
Q03763,
Q03764,R599300
Q03765,
Q03766,
Q03767,
Q03768,
Q03769,
Q03770,
Q03771,
Q03772,R071692
Q03773,
Q03774,R488581
Q03775,
Q03776,
Q03777,R672087
Q03778,
Q03779,
Q03780,
Q03781,R445711
Q03782,R542612
Q03783,
Q03784,R071066
Q03785,
Q03786,
Q03787,
Q03788,
Q03789,
Q03790,R499644
Q03791,
Q03792,
Q03793,
Q03794,R079561
Q03795,R663879
Q03796,
Q03797,
Q03798,
Q03799,
Q03800,
Q03801,
Q03802,
Q03803,
Q03804,
Q03805,
Q03806,
Q03807,
Q03808,
Q03809,
Q03810,
Q03811,
Q03812,
Q03813,
Q03814,R818987
Q03815,R814777
Q03816,
Q03817,
Q03818,R824242
Q03819,
Q03820,R286887
Q03821,R714224
Q03822,
Q03823,
Q03824,R764585
Q03825,
Q03826,R949911
Q03827,
Q03828,
Q03829,
Q03830,
Q03831,
Q03832,R547959
Q03833,
Q03834,R580972
Q03835,
Q03836,
Q03837,
Q03838,
Q03839,
Q03840,
Q03841,
Q03842,
Q03843,
Q03844,
Q03845,
Q03846,
Q03847,
Q03848,
Q03849,
Q03850,
Q03851,
Q03852,
Q03853,R555749
Q03854,R005527
Q03855,
Q03856,
Q03857,R081200
Q03858,
Q03859,
Q03860,
Q03861,
Q03862,
Q03863,R379158
Q03864,
Q03865,
Q03866,
Q03867,
Q03868,
Q03869,
Q03870,
Q03871,
Q03872,
Q03873,
Q03874,
Q03875,
Q03876,
Q03877,
Q03878,
Q03879,
Q03880,
Q03881,
Q03882,
Q03883,
Q03884,
Q03885,R075591
Q03886,R858495
Q03887,
Q03888,
Q03889,
Q03890,
Q03891,
Q03892,
Q03893,
Q03894,
Q03895,R390082
Q03896,
Q03897,R139025
Q03898,
Q03899,
Q03900,
Q03901,
Q03902,
Q03903,
Q03904,
Q03905,
Q03906,
Q03907,
Q03908,R333996
Q03909,
Q03910,
Q03911,
Q03912,
Q03913,
Q03914,R599419
Q03915,
Q03916,R496852
Q03917,
Q03918,R083717
Q03919,
Q03920,
Q03921,
Q03922,
Q03923,R598411
Q03924,
Q03925,R337248
Q03926,
Q03927,
Q03928,
Q03929,
Q03930,R928512
Q03931,
Q03932,
Q03933,
Q03934,
Q03935,
Q03936,
Q03937,
Q03938,
Q03939,
Q03940,
Q03941,
Q03942,
Q03943,R747169
Q03944,
Q03945,
Q03946,
Q03947,R136018
Q03948,
Q03949,
Q03950,R519290
Q03951,
Q03952,R631357
Q03953,
Q03954,
Q03955,
Q03956,
Q03957,
Q03958,
Q03959,R124958
Q03960,
Q03961,R036479
Q03962,
Q03963,
Q03964,
Q03965,R898647
Q03966,R927751
Q03967,
Q03968,
Q03969,
Q03970,
Q03971,
Q03972,
Q03973,
Q03974,
Q03975,R547993
Q03976,
Q03977,R325705
Q03978,
Q03979,
Q03980,
Q03981,R357782
Q03982,
Q03983,
Q03984,R920251
Q03985,
Q03986,
Q03987,R835198
Q03988,
Q03989,
Q03990,
Q03991,
Q03992,
Q03993,
Q03994,
Q03995,
Q03996,
Q03997,
Q03998,R997457
Q03999,
Q04000,R637012
Q04001,
Q04002,
Q04003,
Q04004,
Q04005,
Q04006,
Q04007,
Q04008,R495541
Q04009,
Q04010,
Q04011,
Q04012,
Q04013,
Q04014,R427401
Q04015,
Q04016,
Q04017,
Q04018,
Q04019,
Q04020,R680881
Q04021,
Q04022,
Q04023,
Q04024,
Q04025,
Q04026,
Q04027,
Q04028,
Q04029,
Q04030,
Q04031,
Q04032,
Q04033,
Q04034,
Q04035,R527467
Q04036,
Q04037,
Q04038,
Q04039,
Q04040,
Q04041,
Q04042,
Q04043,
Q04044,
Q04045,
Q04046,R163286
Q04047,
Q04048,
Q04049,
Q04050,
Q04051,
Q04052,
Q04053,
Q04054,
Q04055,
Q04056,
Q04057,
Q04058,
Q04059,
Q04060,
Q04061,
Q04062,R065317
Q04063,
Q04064,
Q04065,
Q04066,
Q04067,R618891
Q04068,
Q04069,
Q04070,
Q04071,R932321
Q04072,R289200
Q04073,
Q04074,
Q04075,
Q04076,R455520
Q04077,
Q04078,R881037
Q04079,R038735
Q04080,
Q04081,
Q04082,R171215
Q04083,R772001
Q04084,
Q04085,
Q04086,R559650
Q04087,R836184
Q04088,R538501
Q04089,
Q04090,
Q04091,
Q04092,
Q04093,
Q04094,
Q04095,
Q04096,R882725
Q04097,
Q04098,
Q04099,
Q04100,R519359
Q04101,
Q04102,R308861
Q04103,
Q04104,
Q04105,
Q04106,R771143
Q04107,
Q04108,
Q04109,
Q04110,
Q04111,R022514
Q04112,
Q04113,R030138
Q04114,
Q04115,
Q04116,
Q04117,
Q04118,R086637
Q04119,
Q04120,
Q04121,
Q04122,
Q04123,
Q04124,R790262
Q04125,R209680
Q04126,
Q04127,
Q04128,R825562
Q04129,
Q04130,
Q04131,R476030
Q04132,
Q04133,
Q04134,
Q04135,
Q04136,
Q04137,
Q04138,
Q04139,
Q04140,
Q04141,
Q04142,
Q04143,R733197
Q04144,
Q04145,
Q04146,
Q04147,R482200
Q04148,R970577
Q04149,
Q04150,
Q04151,
Q04152,
Q04153,
Q04154,
Q04155,R659333
Q04156,
Q04157,
Q04158,
Q04159,R342047
Q04160,
Q04161,R268439
Q04162,R687510
Q04163,
Q04164,
Q04165,R954932
Q04166,
Q04167,R167225
Q04168,
Q04169,
Q04170,
Q04171,R689723
Q04172,R756865
Q04173,
Q04174,R345568
Q04175,
Q04176,R098777
Q04177,R196054
Q04178,
Q04179,
Q04180,R381076
Q04181,
Q04182,
Q04183,R897901
Q04184,
Q04185,
Q04186,
Q04187,
Q04188,R989522
Q04189,R770447
Q04190,
Q04191,
Q04192,
Q04193,
Q04194,
Q04195,
Q04196,
Q04197,
Q04198,
Q04199,
Q04200,
Q04201,
Q04202,
Q04203,
Q04204,
Q04205,
Q04206,
Q04207,
Q04208,
Q04209,
Q04210,
Q04211,
Q04212,
Q04213,
Q04214,
Q04215,R230006
Q04216,R835256
Q04217,
Q04218,
Q04219,
Q04220,
Q04221,
Q04222,
Q04223,
Q04224,
Q04225,
Q04226,
Q04227,
Q04228,
Q04229,
Q04230,
Q04231,
Q04232,
Q04233,
Q04234,
Q04235,
Q04236,
Q04237,
Q04238,
Q04239,
